2024-07-30T09:59:26+05:30,INFO,Loading config from 'Config.csv'
2024-07-30T09:59:26+05:30,INFO,Server running on port 8000
2024-07-30T09:59:26+05:30,INFO,Server running on 192.168.1.104:8000
2024-07-30T09:59:26+05:30,INFO,Server running on 192.168.1.103:8000
2024-07-30T10:00:11+05:30,INFO,Application started
2024-07-30T10:00:11+05:30,INFO,Loading config from 'Config.csv'
2024-07-30T10:00:11+05:30,INFO,Server running on port 8000
2024-07-30T10:00:36+05:30,INFO,User 'admin' logged in successfully
2024-07-30T10:00:36+05:30,ERROR,Failed to parse JWT token
2024-07-30T10:02:12+05:30,INFO,User 'admin' logged in successfully
2024-07-30T10:02:12+05:30,ERROR,Failed to parse JWT token
2024-07-30T10:03:17+05:30,INFO,Application started
2024-07-30T10:03:17+05:30,INFO,Loading config from 'Config.csv'
2024-07-30T10:03:17+05:30,INFO,Server running on port 8000
2024-07-30T10:03:23+05:30,INFO,User 'admin' logged in successfully
2024-07-30T10:03:23+05:30,ERROR,Failed to parse JWT token
2024-07-30T10:03:57+05:30,INFO,Application started
2024-07-30T10:03:57+05:30,INFO,Loading config from 'Config.csv'
2024-07-30T10:03:57+05:30,INFO,Server running on port 8000
2024-07-30T10:04:44+05:30,INFO,Application started
2024-07-30T10:04:44+05:30,INFO,Loading config from 'Config.csv'
2024-07-30T10:04:44+05:30,INFO,Server running on port 8000
2024-07-30T10:14:20+05:30,INFO,Application started
2024-07-30T10:14:20+05:30,INFO,Loading config from 'Config.csv'
2024-07-30T10:14:20+05:30,INFO,Server running on port 8000
2024-07-30T10:15:29+05:30,INFO,User 'admin' logged in successfully
2024-07-30T10:15:29+05:30,ERROR,Failed to parse JWT token
2024-07-30T10:16:51+05:30,INFO,User 'admin' logged in successfully
2024-07-30T10:16:52+05:30,ERROR,Failed to parse JWT token
2024-07-30T10:17:53+05:30,INFO,User 'admin' logged in successfully
2024-07-30T10:17:53+05:30,ERROR,Failed to parse JWT token
2024-07-30T10:20:13+05:30,INFO,User 'admin' logged in successfully
2024-07-30T10:20:17+05:30,INFO,User 'admin' logged in successfully
2024-07-30T10:20:25+05:30,INFO,Application started
2024-07-30T10:20:25+05:30,INFO,Loading config from 'Config.csv'
2024-07-30T10:20:25+05:30,INFO,Server running on port 8000
2024-07-30T10:20:29+05:30,INFO,User 'admin' logged in successfully
2024-07-30T10:21:14+05:30,INFO,User 'admin' logged in successfully
2024-07-30T10:35:07+05:30,INFO,Application started
2024-07-30T10:35:07+05:30,INFO,Loading config from 'Config.csv'
2024-07-30T10:35:07+05:30,INFO,Server running on port 8000
2024-07-30T10:35:46+05:30,INFO,User 'admin' logged in successfully
2024-07-30T10:36:34+05:30,INFO,User 'admin' logged in successfully
2024-07-30T10:37:38+05:30,INFO,User 'admin' logged in successfully
2024-07-30T10:38:25+05:30,INFO,User 'admin' logged in successfully
2024-07-30T10:40:05+05:30,INFO,User 'admin' logged in successfully
2024-07-30T10:40:41+05:30,WARN,No JWT cookie found
2024-07-30T10:40:47+05:30,INFO,User 'admin' logged in successfully
2024-07-30T10:40:51+05:30,INFO,Restricted endpoint accessed
2024-07-30T10:41:53+05:30,INFO,User 'admin' logged in successfully
2024-07-30T10:41:53+05:30,ERROR,Failed to parse JWT token
2024-07-31T10:28:28+05:30,INFO,User 'admin' logged in successfully
2024-07-31T10:28:28+05:30,WARN,Failed login attempt for user: user
2024-07-31T10:28:28+05:30,WARN,Failed login attempt for user: 
2024-07-31T10:28:28+05:30,ERROR,Failed to parse JWT token
2024-07-31T10:28:28+05:30,WARN,No JWT cookie found
2024-07-31T10:32:10+05:30,INFO,User 'admin' logged in successfully
2024-07-31T10:32:10+05:30,WARN,Failed login attempt for user: user
2024-07-31T10:32:10+05:30,WARN,Failed login attempt for user: 
2024-07-31T10:32:10+05:30,ERROR,Failed to parse JWT token
2024-07-31T10:32:10+05:30,WARN,No JWT cookie found
2024-07-31T10:53:02+05:30,INFO,User 'admin' logged in successfully
2024-07-31T10:53:02+05:30,WARN,Failed login attempt for user: user
2024-07-31T10:53:02+05:30,WARN,Failed login attempt for user: 
2024-07-31T10:53:02+05:30,ERROR,Failed to decode login credentials
2024-07-31T10:53:02+05:30,ERROR,Failed to decode login credentials
2024-07-31T10:53:02+05:30,ERROR,Failed to parse JWT token
2024-07-31T10:53:02+05:30,WARN,No JWT cookie found
2024-07-31T10:53:02+05:30,WARN,User 'wrong-user' not found in cache
2024-07-31T10:54:34+05:30,INFO,User 'admin' logged in successfully
2024-07-31T10:54:34+05:30,WARN,Failed login attempt for user: user
2024-07-31T10:54:34+05:30,WARN,Failed login attempt for user: 
2024-07-31T10:54:34+05:30,ERROR,Failed to decode login credentials
2024-07-31T10:54:34+05:30,ERROR,Failed to decode login credentials
2024-07-31T10:54:34+05:30,ERROR,Failed to parse JWT token
2024-07-31T10:54:34+05:30,WARN,No JWT cookie found
2024-07-31T10:54:34+05:30,WARN,User 'wrong-user' not found in cache
